customer_id,week_start,logins,reports_run,features_used,support_tickets
C087,2023-05-01,23,8,1,1
C087,2023-06-26,23,8,5,2
C087,2024-09-02,23,7,7,1
C087,2024-04-01,15,3,2,0
C087,2024-05-06,17,3,7,0
C087,2024-07-01,17,5,5,2
C087,2024-09-23,17,6,3,1
C087,2024-06-03,18,4,4,1
C087,2024-05-20,26,4,3,0
C087,2023-10-30,23,11,8,0
C087,2023-03-06,19,6,9,1
C087,2023-01-02,22,1,6,2
C087,2023-10-09,18,4,3,2
C087,2023-12-25,23,6,4,0
C087,2024-07-15,24,8,3,0
C087,2023-01-23,12,8,4,0
C087,2023-06-19,17,6,7,0
C087,2024-05-27,25,5,4,1
C087,2023-05-29,19,5,6,1
C087,2024-08-05,18,5,2,0
C087,2024-01-22,27,2,3,0
C087,2024-10-14,19,5,4,0
C087,2023-11-20,22,5,8,2
C087,2024-12-09,19,3,9,2
C087,2024-08-26,26,3,9,0
C087,2024-04-15,18,2,1,0
C087,2024-03-25,21,4,6,0
C087,2023-09-04,12,7,3,0
C087,2023-09-18,16,6,8,0
C087,2024-01-08,29,2,3,0
C087,2024-12-30,24,5,8,0
C087,2024-12-02,19,2,9,1
C087,2024-04-22,13,5,2,0
C087,2024-03-04,22,8,2,0
C087,2023-07-03,23,5,1,0
C087,2023-11-13,27,6,6,1
C087,2023-12-11,17,6,4,2
C087,2024-08-19,10,3,1,1
C087,2024-01-01,15,4,8,0
C087,2024-11-25,22,2,2,0
C087,2024-09-16,28,4,6,2
C087,2023-12-04,13,2,4,1
C087,2023-04-03,22,2,4,2
C088,2024-05-20,20,5,2,0
C088,2024-07-08,23,5,4,1
C088,2024-05-27,22,3,2,0
C088,2024-02-05,22,5,3,0
C088,2024-07-29,19,5,9,1
C088,2024-11-25,21,4,9,0
C088,2023-07-31,18,7,1,1
C088,2023-07-24,20,5,4,1
C088,2024-09-02,22,5,8,1
C088,2023-11-20,26,5,2,1
C088,2023-07-03,20,3,1,0
C088,2023-12-18,15,7,6,1
C088,2023-02-27,12,8,7,1
C088,2024-01-29,24,5,5,2
C088,2024-10-14,16,4,3,0
C088,2023-09-18,25,5,3,2
C088,2024-10-21,23,6,1,1
C088,2024-06-10,15,4,1,0
C088,2023-07-10,24,6,6,1
C088,2024-12-09,26,7,6,0
C088,2023-10-02,19,7,6,0
C088,2024-11-11,16,2,9,1
C088,2024-08-05,22,4,2,1
C088,2023-03-27,16,4,6,0
C088,2023-12-04,16,4,8,1
C088,2023-10-09,21,2,7,0
C088,2024-01-01,15,3,8,1
C088,2024-09-23,24,2,1,0
C088,2024-09-30,23,5,8,1
C088,2023-11-13,19,2,4,0
C088,2024-08-12,18,5,9,0
C088,2024-04-29,17,6,8,0
C088,2024-06-24,22,6,1,0
C088,2023-09-04,26,6,9,1
C088,2023-11-27,17,12,7,0
C088,2024-11-04,13,5,9,1
C088,2024-12-02,14,5,9,1
C089,2024-11-04,21,5,7,0
C089,2023-06-19,20,3,7,1
C089,2023-10-09,21,6,7,0
C089,2024-09-23,25,9,9,0
C089,2023-11-13,19,4,2,2
C089,2023-10-16,20,7,3,2
C089,2023-09-11,18,2,9,0
C089,2023-10-02,26,4,8,1
C089,2024-09-16,24,7,3,0
C089,2023-08-21,20,3,6,2
C089,2023-07-10,15,3,7,1
C089,2023-01-23,17,5,3,0
C089,2024-07-15,28,2,1,1
C089,2024-08-12,15,12,2,0
C089,2024-11-18,17,9,5,0
C089,2024-12-02,17,9,7,0
C089,2023-04-17,25,2,7,1
C089,2024-08-19,20,4,8,1
C089,2023-01-16,27,8,3,0
C089,2023-06-26,23,3,3,1
C089,2023-02-27,20,5,2,1
C089,2023-11-27,19,5,8,0
C089,2023-03-13,16,5,4,0
C089,2023-04-03,17,3,4,0
C089,2024-06-24,16,4,9,0
C089,2023-12-04,23,6,7,0
C089,2023-12-11,16,5,8,0
C089,2024-01-15,29,4,8,1
C089,2024-02-12,19,6,2,0
C089,2023-05-01,28,3,7,0
C089,2024-05-13,19,5,5,0
C089,2024-09-02,16,7,2,1
C089,2024-05-06,21,7,3,0
C089,2023-07-24,18,4,1,1
C089,2023-03-20,14,2,2,0
C089,2024-11-25,18,2,4,0
C089,2023-03-06,25,3,7,1
C089,2024-01-22,18,5,5,0
C089,2024-04-15,32,3,9,2
C089,2024-06-17,18,4,3,0
C089,2023-11-06,23,2,2,0
C089,2024-01-29,26,3,6,0
C089,2023-06-12,17,2,1,1
C089,2024-12-30,19,9,1,1
C089,2023-08-14,26,3,2,1
C089,2024-04-29,20,3,8,0
C089,2024-03-11,21,6,6,0
C089,2024-01-01,21,5,7,0
C089,2024-12-23,23,7,4,1
C089,2023-07-03,18,3,2,2
C089,2024-10-28,19,2,8,2
C089,2023-05-22,8,4,5,1
C089,2023-02-20,18,4,9,0
C089,2023-12-18,29,4,1,0
C089,2023-12-25,29,2,4,1
C089,2023-04-24,15,6,7,1
C089,2024-11-11,20,4,4,0
C089,2023-08-28,18,4,8,0
C089,2024-08-26,22,4,7,0
C089,2024-06-10,22,4,2,1
C089,2024-02-05,21,5,6,1
C089,2024-12-16,30,2,6,0
C089,2024-02-26,11,10,4,0
C089,2023-08-07,18,0,5,0
C089,2023-09-25,24,5,7,0
C090,2024-10-07,27,6,7,0
C090,2024-04-29,19,6,1,0
C090,2023-02-13,19,3,9,1
C090,2024-03-11,20,5,5,0
C090,2024-11-04,21,6,1,0
C090,2024-08-19,15,0,6,1
C090,2024-05-20,18,3,2,0
C090,2023-05-08,13,2,7,0
C090,2023-09-25,22,5,1,0
C090,2023-08-21,23,5,4,2
C090,2024-12-09,19,5,7,0
C090,2024-12-30,19,2,2,1
C090,2023-06-12,22,5,9,1
C090,2024-03-18,27,10,1,1
C090,2024-08-26,20,6,6,0
C090,2023-08-07,16,6,1,0
C090,2023-06-26,11,4,4,0
C090,2024-09-02,26,5,7,0
C090,2024-09-30,19,5,7,1
C090,2023-05-22,22,4,2,1
C090,2023-12-18,10,2,4,1
C090,2024-06-17,23,5,9,0
C090,2024-03-04,17,6,1,1
C090,2023-04-17,18,4,2,1
C090,2023-08-14,12,4,7,0
C090,2023-05-15,22,6,8,1
C090,2024-01-15,21,2,7,1
C090,2024-09-16,12,2,5,1
C090,2023-06-19,25,3,1,1
C090,2023-03-13,21,9,2,0
C090,2023-11-06,15,3,2,2
C090,2024-02-05,24,4,3,0
C090,2024-05-13,16,5,9,0
C090,2023-10-02,22,5,6,1
C090,2024-04-15,18,5,7,0
C090,2024-01-22,14,3,5,1
C090,2024-07-01,19,2,2,0
C090,2024-06-10,20,3,9,0
C090,2023-03-20,15,6,1,0
C090,2023-02-20,22,5,4,1
C090,2023-11-20,15,10,8,0
C090,2024-04-01,22,9,7,1
C090,2024-11-11,31,6,7,2
C090,2024-02-26,16,3,4,1
C090,2024-04-08,19,7,5,0
C090,2024-05-27,19,6,1,1
C090,2023-05-01,19,5,6,1
C090,2023-09-11,20,10,9,0
C090,2024-06-03,14,4,6,3
C090,2023-07-24,17,5,3,0
C090,2024-07-22,18,5,3,0
C090,2024-03-25,22,1,5,1
C090,2023-01-30,24,6,4,2
C090,2023-07-31,22,6,1,0
C090,2023-03-27,14,5,2,0
C090,2024-07-15,16,9,8,0
C090,2023-03-06,19,5,8,1
C091,2023-05-01,24,9,7,1
C091,2024-12-16,16,7,8,0
C091,2023-05-15,21,3,8,0
C091,2023-11-13,17,15,9,0
C091,2023-05-08,16,3,6,0
C091,2023-04-03,22,3,3,2
C091,2024-03-11,22,8,3,1
C091,2023-05-29,24,2,2,0
C091,2024-01-15,15,5,5,0
C091,2024-12-23,14,4,1,0
C091,2023-11-27,22,3,6,0
C091,2024-10-21,16,6,1,2
C091,2024-02-05,21,7,9,1
C091,2023-11-20,26,7,3,0
C091,2024-06-24,23,12,9,0
C091,2024-09-30,22,5,9,0
C091,2023-12-25,22,2,6,0
C091,2023-03-06,18,4,9,0
C091,2024-08-19,21,7,4,0
C091,2023-04-10,22,5,1,1
C091,2024-06-17,18,3,2,0
C091,2024-07-08,16,2,9,1
C091,2023-08-07,15,5,4,0
C091,2024-07-15,15,3,3,0
C091,2024-01-08,13,8,3,0
C091,2024-12-02,25,4,8,0
C091,2023-12-04,20,8,9,0
C091,2024-03-25,18,3,1,2
C091,2024-11-18,25,5,8,0
C091,2023-02-27,17,2,4,0
C091,2024-04-29,16,5,2,1
C091,2024-09-23,19,4,2,2
C091,2024-09-16,24,4,8,1
C091,2024-04-08,15,4,3,0
C091,2024-05-20,18,3,8,0
C091,2023-04-17,19,5,1,0
C091,2023-02-06,25,5,8,1
C091,2023-01-09,23,4,7,1
C091,2024-09-02,19,2,7,0
C091,2023-08-21,23,4,9,1
C091,2023-06-26,16,9,9,0
C091,2023-02-20,22,6,4,1
C091,2023-12-11,21,3,3,0
C091,2024-03-04,29,6,4,0
C091,2023-07-10,23,4,4,0
C091,2024-02-12,25,5,1,1
C091,2023-07-03,24,6,9,0
C091,2023-07-24,16,5,7,0
C091,2024-10-07,28,5,2,0
C091,2023-10-16,26,3,4,0
C091,2023-09-18,14,6,9,0
C091,2023-12-18,18,8,6,0
C091,2024-12-09,27,9,9,2
C091,2024-11-04,18,8,4,0
C091,2024-05-13,26,4,9,0
C091,2023-03-27,17,7,5,1
C091,2024-07-29,16,5,8,0
C091,2023-09-25,21,2,4,0
C091,2024-02-19,33,1,8,0
C091,2024-02-26,22,5,9,1
C091,2023-08-28,11,3,4,1
C091,2024-06-03,15,9,8,0
C091,2023-06-19,17,10,8,1
C091,2024-08-26,19,0,8,0
C091,2023-05-22,10,3,4,0
C091,2024-03-18,21,6,4,0
C091,2024-08-05,27,2,6,1
C091,2023-10-30,19,2,6,1
C091,2023-09-04,22,4,3,1
C091,2023-01-30,22,2,2,0
C091,2024-05-27,20,6,1,0
C091,2024-04-01,19,6,4,1
C091,2024-06-10,21,7,6,0
C091,2024-07-22,27,9,4,0
C092,2024-12-30,21,6,1,0
C092,2023-11-13,17,3,3,0
C092,2023-06-05,15,4,4,0
C092,2023-10-16,14,4,5,2
C092,2024-10-07,21,7,5,1
C092,2023-11-20,26,3,2,0
C092,2023-03-20,11,2,7,2
C092,2023-07-31,22,9,6,0
C092,2024-12-16,19,1,6,1
C092,2023-09-04,19,3,2,1
C092,2023-12-18,28,6,5,1
C092,2023-04-24,18,6,8,1
C092,2023-04-17,19,2,3,1
C092,2024-05-13,14,4,6,0
C092,2023-08-07,19,5,4,0
C092,2024-03-11,21,6,1,0
C092,2024-09-23,26,1,2,1
C092,2023-05-08,21,5,3,0
C092,2024-07-08,20,3,7,0
C092,2024-08-26,24,7,9,0
C092,2024-04-15,17,6,8,1
C092,2023-08-28,22,6,9,0
C092,2024-09-16,26,3,1,0
C092,2024-11-25,19,5,7,0
C092,2023-10-02,22,6,2,1
C092,2023-09-11,18,4,3,0
C092,2023-01-23,13,3,4,3
C092,2023-02-20,17,3,2,0
C092,2024-09-09,19,8,7,1
C092,2024-12-23,13,5,3,0
C092,2024-07-15,8,6,4,0
C092,2023-06-12,16,4,8,0
C092,2024-04-08,20,2,6,0
C092,2023-12-25,13,10,8,1
C092,2023-11-06,21,4,4,1
C092,2024-05-06,26,4,4,0
C092,2023-04-10,24,6,8,2
C092,2023-03-27,24,6,1,0
C092,2024-10-21,17,8,1,0
C092,2023-08-14,24,5,9,3
C092,2024-06-24,20,8,3,1
C092,2023-09-18,21,5,2,0
C092,2023-01-09,23,6,9,0
C092,2024-01-01,19,6,2,2
C092,2023-02-27,26,6,4,0
C092,2023-10-30,21,3,1,2
C093,2023-05-08,20,7,4,0
C093,2023-05-22,18,6,3,0
C093,2023-01-23,28,1,1,1
C093,2024-01-08,14,5,7,0
C093,2023-03-06,13,1,9,2
C093,2023-11-20,23,6,7,1
C093,2023-06-12,19,3,4,1
C093,2024-08-26,13,5,3,1
C093,2023-11-27,16,5,5,1
C093,2024-01-15,26,6,7,1
C093,2024-01-01,18,8,3,0
C093,2023-04-17,17,4,1,1
C093,2023-01-09,26,5,2,0
C093,2024-06-03,25,7,8,1
C093,2023-10-09,22,4,1,0
C093,2024-09-02,19,3,9,0
C093,2024-09-16,23,6,8,0
C093,2024-12-16,14,5,3,0
C093,2024-10-21,21,5,8,0
C093,2023-12-11,22,10,9,0
C093,2024-02-05,16,4,3,1
C093,2024-01-29,30,3,4,0
C093,2024-08-12,23,11,6,1
C093,2024-05-20,16,5,9,1
C093,2024-09-30,26,8,7,0
C093,2024-09-23,20,9,4,0
C093,2023-10-02,21,7,2,0
C093,2023-09-11,20,1,4,0
C093,2024-09-09,13,3,9,0
C093,2023-08-07,26,2,5,2
C093,2024-02-19,21,4,4,1
C093,2024-05-06,28,3,7,0
C093,2024-07-15,19,5,5,0
C093,2023-10-30,16,2,7,1
C093,2023-12-18,17,5,9,0
C093,2024-12-30,23,5,8,0
C093,2023-02-13,19,4,1,1
C093,2024-12-02,19,7,1,0
C093,2023-05-15,22,6,8,0
C093,2023-06-19,22,6,7,0
C093,2024-03-18,22,7,7,0
C093,2023-04-10,22,3,1,0
C093,2024-11-25,20,4,8,0
C093,2023-04-03,26,8,2,0
C093,2024-06-10,22,5,8,0
C093,2023-07-17,23,4,4,0
C093,2024-04-29,22,2,1,0
C093,2024-08-05,22,7,7,2
C093,2023-09-04,18,7,6,2
C093,2023-08-28,19,5,5,0
C093,2023-04-24,20,3,7,0
C093,2024-02-26,15,8,5,0
C093,2023-08-21,21,5,6,1
C093,2023-07-24,15,7,4,2
C093,2023-07-10,23,3,6,0
C093,2023-07-31,20,4,7,0
C093,2024-12-23,17,4,2,0
C093,2023-08-14,14,2,8,1
C093,2024-10-14,12,9,2,0
C093,2023-11-13,17,6,8,1
C094,2024-08-05,21,6,6,1
C094,2023-01-23,20,1,8,1
C094,2024-07-15,21,6,3,2
C094,2024-08-19,19,3,4,0
C094,2023-03-20,20,3,2,0
C094,2023-12-25,25,10,9,1
C094,2024-07-22,21,4,2,1
C094,2024-09-30,25,1,5,0
C094,2023-01-02,20,7,8,0
C094,2024-02-19,17,7,2,1
C094,2024-06-03,22,6,8,0
C094,2023-10-23,22,3,4,0
C094,2023-02-06,19,5,3,0
C094,2024-03-18,20,7,3,0
C094,2023-02-27,23,5,4,0
C094,2023-09-11,23,3,7,0
C094,2023-06-05,19,3,9,0
C094,2023-05-22,22,6,7,1
C094,2024-05-06,22,6,7,0
C094,2024-09-02,17,3,8,0
C094,2024-10-28,18,7,2,0
C094,2023-05-15,16,3,4,0
C094,2023-07-31,19,4,4,1
C094,2024-03-04,26,4,5,3
C094,2024-10-07,9,6,8,0
C094,2023-05-08,18,4,6,0
C094,2024-10-21,28,4,7,0
C094,2024-11-18,27,7,8,0
C094,2023-06-26,19,10,9,0
C094,2024-08-12,24,2,4,0
C094,2023-08-28,27,6,9,0
C094,2023-11-13,19,7,3,0
C094,2024-05-13,12,7,1,0
C094,2024-11-04,17,3,4,0
C094,2023-12-04,20,9,3,1
C094,2023-07-10,21,7,8,1
C094,2024-03-25,24,6,1,0
C094,2023-06-19,17,5,8,0
C094,2024-09-16,20,4,3,0
C094,2023-11-20,9,1,6,0
C094,2023-04-03,20,7,3,1
C094,2023-09-04,28,6,5,0
C094,2023-02-20,22,7,1,0
C094,2024-09-23,22,1,1,1
C094,2023-10-16,23,2,1,2
C094,2023-06-12,17,8,8,1
C094,2024-11-11,18,6,4,1
C094,2023-12-11,16,4,8,0
C094,2024-08-26,16,2,2,0
C094,2024-04-01,21,5,7,0
C094,2024-04-29,23,5,1,0
C094,2023-08-14,12,1,8,0
C094,2024-12-09,16,3,5,1
C094,2023-05-01,22,6,4,2
C094,2023-07-24,30,3,3,0
C094,2024-01-08,20,7,3,0
C094,2023-12-18,18,8,1,1
C094,2024-02-12,23,7,5,1
C094,2023-03-27,15,5,5,0
C094,2024-01-29,27,1,1,0
C094,2023-11-27,20,5,6,1
C094,2023-11-06,24,5,6,1
C094,2024-06-24,13,2,7,0
C094,2024-07-01,20,4,9,0
C094,2024-12-23,18,4,4,0
C094,2023-10-09,18,5,3,2
C094,2024-07-08,14,3,7,2
C094,2023-10-30,19,6,1,1
C094,2024-05-27,20,5,2,0
C094,2023-04-24,16,3,4,0
C094,2024-12-16,19,11,5,0
C094,2023-04-17,24,4,8,0
C094,2023-09-18,17,4,9,0
C095,2024-11-18,19,5,9,0
C095,2024-01-08,15,6,1,2
C095,2023-10-30,21,3,3,1
C095,2024-04-29,17,6,4,2
C095,2023-12-25,14,2,6,0
C095,2023-07-03,19,7,2,3
C095,2023-09-18,22,4,5,1
C095,2023-10-23,20,3,1,0
C095,2024-03-18,23,10,1,0
C095,2023-07-17,19,4,4,1
C095,2023-01-16,23,4,5,1
C095,2024-09-02,26,10,7,0
C095,2023-03-27,16,4,3,0
C095,2024-05-06,19,8,2,0
C095,2024-09-09,21,11,3,1
C095,2023-08-21,22,3,2,1
C095,2023-02-06,19,5,2,1
C095,2024-08-12,16,6,4,0
C095,2023-04-17,24,6,6,1
C095,2024-04-08,19,6,6,1
C095,2024-06-17,19,6,6,0
C095,2023-01-02,12,3,3,0
C095,2023-08-28,17,7,8,1
C095,2023-03-20,19,4,6,0
C095,2023-11-06,21,4,7,0
C095,2023-04-24,22,4,7,0
C095,2024-01-22,18,7,5,0
C095,2024-05-27,30,4,8,0
C095,2024-06-10,20,3,3,1
C095,2024-07-22,25,4,3,1
C095,2023-07-24,27,4,4,0
C095,2024-10-14,30,5,3,0
C095,2024-08-26,20,3,4,0
C095,2023-11-20,27,5,6,0
C095,2023-09-25,24,5,2,0
C095,2023-08-14,22,5,2,0
C095,2024-04-15,24,3,6,2
C095,2023-05-08,28,5,6,1
C095,2023-10-02,18,3,1,0
C095,2024-01-29,18,5,3,0
C095,2023-11-27,17,6,2,0
C095,2024-08-05,20,5,1,1
C095,2023-04-10,23,4,6,0
C095,2023-01-30,21,5,7,1
C095,2024-10-07,25,8,3,1
C096,2024-06-17,13,8,7,1
C096,2024-01-22,22,5,9,1
C096,2023-01-09,12,9,1,0
C096,2023-12-25,23,4,7,1
C096,2023-08-21,23,4,2,0
C096,2024-07-01,26,7,8,0
C096,2024-03-25,20,7,5,0
C096,2024-10-21,22,5,4,0
C096,2024-09-30,27,5,7,1
C096,2024-09-16,25,7,9,2
C096,2024-04-29,13,5,7,0
C096,2023-06-12,21,7,8,1
C096,2024-06-03,16,5,9,1
C096,2023-10-23,14,6,2,0
C096,2023-01-23,26,6,8,0
C096,2023-12-11,26,4,8,0
C096,2024-03-18,19,9,2,1
C096,2024-11-11,20,4,8,2
C096,2023-10-02,17,4,5,1
C096,2023-07-03,22,4,8,1
C096,2024-10-07,14,5,9,0
C096,2023-11-20,25,4,4,0
C096,2024-03-11,16,5,4,2
C096,2024-01-15,19,5,9,0
C096,2023-05-01,18,5,2,0
C096,2023-05-29,23,7,3,0
C096,2023-04-17,17,7,5,1
C096,2024-04-15,21,3,9,1
C096,2023-08-28,29,2,8,0
C096,2023-06-05,29,2,5,0
C096,2023-10-16,21,5,7,0
C096,2024-08-12,26,4,9,3
C096,2023-02-06,14,3,7,0
C096,2024-05-20,17,6,2,0
C096,2023-03-27,24,5,1,1
C096,2024-11-18,11,3,9,1
C096,2023-11-06,13,6,6,1
C096,2024-08-19,20,2,2,0
C096,2024-07-29,17,3,9,0
C096,2024-05-27,28,7,3,0
C096,2023-06-26,11,11,5,0
C096,2024-07-08,18,3,6,1
C096,2024-11-04,19,7,4,1
C096,2024-10-14,23,9,9,0
C096,2024-02-26,15,2,9,2
C096,2023-06-19,11,7,8,0
C096,2024-09-02,15,3,4,0
C096,2023-07-31,24,4,8,0
C096,2023-05-22,23,3,1,0
C096,2023-09-18,16,1,8,0
C096,2023-08-07,16,4,5,0
C096,2023-01-02,20,5,3,0
C096,2024-11-25,17,6,3,1
C096,2023-11-13,25,8,3,0
C096,2024-08-05,28,6,5,1
C096,2024-07-15,20,3,6,0
C096,2023-10-30,16,5,3,0
C096,2024-07-22,24,6,8,1
C096,2024-12-30,19,6,9,1
C097,2023-03-20,19,9,1,0
C097,2024-01-01,17,6,7,1
C097,2023-05-29,29,5,3,1
C097,2024-12-23,21,6,2,0
C097,2023-02-20,27,5,2,0
C097,2023-10-09,21,9,1,1
C097,2023-08-28,24,6,9,0
C097,2023-08-21,26,6,7,1
C097,2023-05-22,13,5,3,3
C097,2023-01-02,20,4,9,0
C097,2023-03-06,22,9,7,1
C097,2024-05-13,13,6,5,0
C097,2023-01-09,17,8,3,0
C097,2023-01-23,20,4,8,0
C097,2024-08-05,14,3,6,0
C097,2023-01-16,17,6,3,1
C097,2023-11-27,17,8,5,0
C097,2024-04-22,18,3,5,1
C097,2023-11-20,15,3,3,1
C097,2024-11-11,25,2,2,2
C097,2023-05-01,16,2,7,1
C097,2023-03-27,17,2,8,0
C097,2024-04-15,14,3,8,0
C097,2023-06-12,16,6,9,0
C097,2023-04-03,24,6,8,1
C097,2023-06-19,18,6,1,1
C097,2024-04-08,17,4,4,0
C097,2023-10-30,18,8,6,0
C097,2023-10-16,18,5,7,0
C097,2023-10-02,16,4,4,0
C097,2024-09-23,23,2,9,0
C097,2023-07-31,22,4,3,0
C098,2023-02-20,21,6,2,1
C098,2023-07-03,19,4,3,0
C098,2024-04-15,17,7,7,0
C098,2023-03-13,20,5,2,0
C098,2024-11-25,24,5,3,1
C098,2024-10-28,14,5,1,1
C098,2023-03-27,18,10,6,0
C098,2024-03-18,21,5,6,0
C098,2023-10-09,19,7,1,0
C098,2023-12-18,26,7,9,0
C098,2024-11-11,23,3,4,2
C098,2024-12-09,22,2,7,0
C098,2023-06-05,18,5,2,0
C098,2023-03-20,20,8,7,0
C098,2023-04-17,17,1,5,1
C098,2024-12-16,11,5,4,0
C098,2023-10-30,18,6,5,0
C098,2023-11-20,25,3,9,0
C098,2023-08-07,19,5,1,1
C098,2023-04-03,16,3,4,4
C098,2023-10-02,21,7,2,1
C098,2023-09-04,20,3,7,0
C098,2024-04-08,22,5,8,1
C098,2024-04-22,15,2,6,1
C098,2023-08-14,19,3,8,0
C098,2023-10-16,19,6,7,0
C098,2023-02-13,18,6,5,1
C098,2024-01-15,22,7,8,0
C098,2024-01-29,21,6,1,1
C098,2023-12-25,25,3,3,0
C098,2023-01-30,26,4,2,2
C098,2023-11-13,20,7,6,2
C098,2023-07-10,26,3,1,1
C098,2023-06-12,18,5,7,0
C098,2024-01-22,13,6,7,0
C098,2024-07-08,29,4,1,2
C098,2023-07-24,18,6,4,1
C098,2023-07-31,18,6,9,1
C098,2024-07-01,23,6,3,0
C098,2024-08-19,14,5,2,0
C098,2024-10-07,23,5,7,0
C098,2023-09-11,18,9,3,1
C098,2024-04-29,15,6,3,0
C098,2024-06-24,16,5,9,0
C098,2024-01-08,14,7,9,1
C098,2024-07-29,22,5,3,0
C098,2024-12-23,13,2,2,1
C098,2023-06-19,18,2,9,1
C098,2023-02-06,18,2,9,1
C098,2023-12-11,13,7,8,2
C098,2024-12-02,21,3,6,2
C098,2024-10-21,20,5,6,1
C098,2024-05-06,22,7,1,0
C098,2024-08-26,25,7,6,1
C098,2024-03-04,28,9,5,0
C098,2023-05-22,17,4,4,0
C098,2023-07-17,18,0,8,0
C098,2023-05-15,24,4,8,1
C098,2024-06-10,16,4,9,0
C098,2023-05-29,25,10,9,1
C098,2024-02-26,22,4,8,0
C098,2024-05-13,23,5,2,0
C098,2024-12-30,21,4,5,2
C098,2024-08-05,19,8,9,4
C098,2023-10-23,21,2,9,0
C098,2024-09-16,28,4,5,0
C098,2024-02-12,24,9,6,1
C098,2023-01-16,22,7,1,0
C098,2023-09-18,19,10,1,0
C098,2024-02-05,15,7,7,0
C098,2023-01-09,17,9,6,0
C098,2023-11-06,26,6,8,0
C099,2024-10-28,19,2,8,1
C099,2024-11-25,15,11,4,0
C099,2024-07-22,18,6,3,0
C099,2024-02-26,31,7,8,0
C099,2024-08-26,13,7,6,0
C099,2023-04-24,14,3,1,0
C099,2023-04-17,21,1,8,0
C099,2024-09-30,17,7,3,1
C099,2024-05-13,34,7,2,0
C099,2024-10-21,17,3,8,0
C099,2023-02-06,22,6,5,2
C099,2023-03-13,13,2,2,0
C099,2023-03-20,22,11,4,0
C099,2024-03-18,16,7,9,0
C099,2023-05-15,26,2,5,0
C099,2024-12-09,17,7,9,0
C099,2024-01-29,12,3,2,1
C099,2024-07-08,11,6,6,2
C099,2024-06-24,22,11,8,0
C099,2023-01-16,16,3,6,0
C099,2024-04-29,28,7,9,0
C099,2023-07-24,24,5,6,0
C099,2024-05-06,19,3,7,0
C099,2023-07-17,22,5,6,0
C099,2023-08-14,20,7,8,1
C099,2024-08-19,17,6,1,0
C099,2023-09-18,17,3,4,0
C099,2023-02-27,14,5,7,0
C099,2023-11-13,24,2,5,1
C099,2024-10-07,17,5,7,0
C099,2023-06-19,23,7,6,0
C099,2024-07-15,17,6,2,0
C099,2023-11-20,20,4,1,0
C099,2024-05-27,22,4,9,1
C099,2023-01-09,21,5,7,0
C099,2023-01-23,23,10,8,0
C099,2024-09-09,18,7,9,0
C099,2024-07-29,13,5,1,1
C099,2023-09-04,16,7,2,0
C099,2023-05-01,20,2,1,1
C099,2023-02-13,19,6,5,0
C099,2023-07-31,21,1,8,0
C099,2024-08-05,19,7,6,1
C099,2023-12-18,25,5,8,0
C099,2024-02-19,23,3,3,0
C099,2023-10-09,11,3,5,0
C099,2024-11-04,23,3,4,1
C099,2023-10-16,22,7,7,0
C099,2024-12-02,30,3,7,0
C099,2023-04-03,22,5,6,1
C099,2024-01-08,15,4,5,0
C099,2024-09-23,27,4,1,0
C099,2024-11-11,18,7,4,1
C099,2024-06-03,19,4,2,1
C099,2024-10-14,17,8,7,0
C099,2024-03-11,23,9,6,0
C099,2024-12-16,18,3,8,1
C099,2023-03-27,24,3,7,0
C099,2024-09-16,22,5,7,1
C099,2024-11-18,17,7,7,0
C099,2023-12-11,18,3,5,1
C099,2023-06-05,30,1,4,2
C099,2023-10-30,18,4,4,0
C099,2024-08-12,20,2,6,0
C099,2024-03-04,19,6,6,1
C099,2023-09-11,8,7,4,1
C099,2024-12-23,11,6,7,0
C100,2023-06-05,35,7,6,0
C100,2023-08-14,18,7,3,0
C100,2024-07-08,14,3,6,1
C100,2024-01-15,17,9,9,1
C100,2023-08-21,16,4,5,0
C100,2023-08-28,17,5,2,1
C100,2024-01-01,16,5,6,0
C100,2023-01-30,22,6,9,0
C100,2024-09-16,17,2,6,2
C100,2023-05-22,26,3,5,2
C100,2024-02-19,25,7,9,1
C100,2023-06-26,20,6,7,0
C100,2023-12-18,16,6,7,0
C100,2023-02-27,21,7,7,0
C100,2023-11-20,26,3,5,0
C100,2024-09-02,21,5,7,1
C100,2023-04-17,18,1,9,0
C100,2023-07-24,23,6,6,0
C100,2024-08-12,21,3,4,0
C100,2023-01-09,15,4,8,0
C100,2024-10-21,22,7,6,1
C100,2023-07-03,30,3,4,0
C100,2024-02-26,22,6,6,1
C100,2024-12-23,20,2,6,0
C100,2024-09-23,17,5,6,1
C100,2024-01-08,24,1,4,0
C100,2024-05-13,17,4,8,1
C100,2023-05-01,15,8,1,0
C100,2024-12-30,23,3,3,0
C100,2023-10-23,15,4,4,0
C100,2024-06-03,26,4,8,0
C100,2023-05-08,24,1,4,1
C100,2024-05-20,25,6,2,0
C100,2023-06-19,25,1,7,0
C100,2024-08-26,28,3,1,0
C100,2024-05-27,20,4,3,0
C100,2024-05-06,18,9,1,0
C100,2024-08-19,21,4,7,0
C100,2024-02-05,14,3,3,0
C100,2023-01-23,13,14,5,0
C100,2023-05-15,23,6,7,1
C100,2023-08-07,18,4,1,1
C100,2024-12-16,14,8,9,0
C100,2024-12-02,30,3,1,1
C100,2024-11-18,22,4,7,0
C100,2023-12-25,16,4,7,1
